"site","time","SST"
"SYSE","2054-09-01",0.254425048828125
"SYSW","2054-09-01",0.254425048828125
"SYLM","2054-09-01",0.254425048828125
"JBAB","2054-09-01",-0.083892822265625
"NRBW","2054-09-01",0.20068359375
"MEBB","2054-09-01",0.20068359375
"MEKB","2054-09-01",0.20068359375
"MEPA","2054-09-01",0.20068359375
"SWAIN","2054-09-01",0.406158447265625
"OTIS","2054-10-01",1.72512817382812
"CHSWRR","2054-10-01",1.65460205078125
"CHSWRG","2054-10-01",1.65460205078125
"PSSB","2054-10-01",1.83489990234375
"PSFB","2054-10-01",1.83489990234375
"SYSE","2054-10-01",1.85098266601562
"SYSW","2054-10-01",1.85098266601562
"SYLM","2054-10-01",1.85098266601562
"JBAB","2054-10-01",2.12063598632812
"NRBW","2054-10-01",2.31436157226562
"MEBB","2054-10-01",2.31436157226562
"MEKB","2054-10-01",2.31436157226562
"MEPA","2054-10-01",2.31436157226562
"SWAIN","2054-10-01",1.39236450195312
"OTIS","2054-11-01",1.944091796875
"CHSWRR","2054-11-01",1.4769287109375
"CHSWRG","2054-11-01",1.4769287109375
"PSSB","2054-11-01",1.29586791992188
"PSFB","2054-11-01",1.29586791992188
"SYSE","2054-11-01",1.40011596679688
"SYSW","2054-11-01",1.40011596679688
"SYLM","2054-11-01",1.40011596679688
"JBAB","2054-11-01",1.82351684570312
"NRBW","2054-11-01",2.12921142578125
"MEBB","2054-11-01",2.12921142578125
"MEKB","2054-11-01",2.12921142578125
"MEPA","2054-11-01",2.12921142578125
"SWAIN","2054-11-01",1.89166259765625
"OTIS","2054-12-01",1.46908569335938
"CHSWRR","2054-12-01",0.91192626953125
"CHSWRG","2054-12-01",0.91192626953125
"PSSB","2054-12-01",0.72052001953125
"PSFB","2054-12-01",0.72052001953125
"SYSE","2054-12-01",0.74945068359375
"SYSW","2054-12-01",0.74945068359375
"SYLM","2054-12-01",0.74945068359375
"JBAB","2054-12-01",0.9573974609375
"NRBW","2054-12-01",0.8662109375
"MEBB","2054-12-01",0.8662109375
"MEKB","2054-12-01",0.8662109375
"MEPA","2054-12-01",0.8662109375
"SWAIN","2054-12-01",1.486328125
"OTIS","2055-01-01",1.85330200195312
"CHSWRR","2055-01-01",2.51336669921875
"CHSWRG","2055-01-01",2.51336669921875
"PSSB","2055-01-01",2.0830078125
"PSFB","2055-01-01",2.0830078125
"SYSE","2055-01-01",1.97314453125
"SYSW","2055-01-01",1.97314453125
"SYLM","2055-01-01",1.97314453125
"JBAB","2055-01-01",1.41253662109375
"NRBW","2055-01-01",1.7730712890625
"MEBB","2055-01-01",1.7730712890625
"MEKB","2055-01-01",1.7730712890625
"MEPA","2055-01-01",1.7730712890625
"SWAIN","2055-01-01",1.4290771484375
"OTIS","2055-02-01",0.890289306640625
"CHSWRR","2055-02-01",0.279083251953125
"CHSWRG","2055-02-01",0.279083251953125
"PSSB","2055-02-01",0.140380859375
"PSFB","2055-02-01",0.140380859375
"SYSE","2055-02-01",0.0682373046875
"SYSW","2055-02-01",0.0682373046875
"SYLM","2055-02-01",0.0682373046875
"JBAB","2055-02-01",-0.28143310546875
"NRBW","2055-02-01",-0.588958740234375
"MEBB","2055-02-01",-0.588958740234375
"MEKB","2055-02-01",-0.588958740234375
"MEPA","2055-02-01",-0.588958740234375
"SWAIN","2055-02-01",-0.292083740234375
"OTIS","2055-03-01",0.065185546875
"CHSWRR","2055-03-01",-1.1839599609375
"CHSWRG","2055-03-01",-1.1839599609375
"PSSB","2055-03-01",-1.209228515625
"PSFB","2055-03-01",-1.209228515625
"SYSE","2055-03-01",-1.58511352539062
"SYSW","2055-03-01",-1.58511352539062
"SYLM","2055-03-01",-1.58511352539062
"JBAB","2055-03-01",-1.72000122070312
"NRBW","2055-03-01",-1.98333740234375
"MEBB","2055-03-01",-1.98333740234375
"MEKB","2055-03-01",-1.98333740234375
"MEPA","2055-03-01",-1.98333740234375
"SWAIN","2055-03-01",-1.04141235351562
"OTIS","2055-04-01",-0.93597412109375
"CHSWRR","2055-04-01",-2.296142578125
"CHSWRG","2055-04-01",-2.296142578125
"PSSB","2055-04-01",-2.40325927734375
"PSFB","2055-04-01",-2.40325927734375
"SYSE","2055-04-01",-2.7698974609375
"SYSW","2055-04-01",-2.7698974609375
"SYLM","2055-04-01",-2.7698974609375
"JBAB","2055-04-01",-3.01861572265625
"NRBW","2055-04-01",-3.22262573242188
"MEBB","2055-04-01",-3.22262573242188
"MEKB","2055-04-01",-3.22262573242188
"MEPA","2055-04-01",-3.22262573242188
"SWAIN","2055-04-01",-1.81747436523438
"OTIS","2055-05-01",-1.69033813476562
"CHSWRR","2055-05-01",-3.13937377929688
"CHSWRG","2055-05-01",-3.13937377929688
"PSSB","2055-05-01",-3.52261352539062
"PSFB","2055-05-01",-3.52261352539062
"SYSE","2055-05-01",-3.84310913085938
"SYSW","2055-05-01",-3.84310913085938
"SYLM","2055-05-01",-3.84310913085938
"JBAB","2055-05-01",-4.15505981445312
"NRBW","2055-05-01",-4.361083984375
"MEBB","2055-05-01",-4.361083984375
"MEKB","2055-05-01",-4.361083984375
"MEPA","2055-05-01",-4.361083984375
"SWAIN","2055-05-01",-2.36276245117188
"OTIS","2055-06-01",-2.012939453125
"CHSWRR","2055-06-01",-2.99642944335938
"CHSWRG","2055-06-01",-2.99642944335938
"PSSB","2055-06-01",-3.44781494140625
"PSFB","2055-06-01",-3.44781494140625
"SYSE","2055-06-01",-3.64056396484375
"SYSW","2055-06-01",-3.64056396484375
"SYLM","2055-06-01",-3.64056396484375
"JBAB","2055-06-01",-4.31454467773438
"NRBW","2055-06-01",-4.56332397460938
"MEBB","2055-06-01",-4.56332397460938
"MEKB","2055-06-01",-4.56332397460938
"MEPA","2055-06-01",-4.56332397460938
"SWAIN","2055-06-01",-2.58782958984375
"OTIS","2055-07-01",-1.67962646484375
"CHSWRR","2055-07-01",-2.19296264648438
"CHSWRG","2055-07-01",-2.19296264648438
"PSSB","2055-07-01",-2.61874389648438
"PSFB","2055-07-01",-2.61874389648438
"SYSE","2055-07-01",-2.79351806640625
"SYSW","2055-07-01",-2.79351806640625
"SYLM","2055-07-01",-2.79351806640625
"JBAB","2055-07-01",-3.53997802734375
"NRBW","2055-07-01",-3.8857421875
"MEBB","2055-07-01",-3.8857421875
"MEKB","2055-07-01",-3.8857421875
"MEPA","2055-07-01",-3.8857421875
"SWAIN","2055-07-01",-2.12417602539062
"OTIS","2055-08-01",-0.595123291015625
"CHSWRR","2055-08-01",-1.25030517578125
"CHSWRG","2055-08-01",-1.25030517578125
"PSSB","2055-08-01",-1.75881958007812
"PSFB","2055-08-01",-1.75881958007812
"SYSE","2055-08-01",-1.7259521484375
"SYSW","2055-08-01",-1.7259521484375
"SYLM","2055-08-01",-1.7259521484375
"JBAB","2055-08-01",-2.32986450195312
"NRBW","2055-08-01",-2.55154418945312
"MEBB","2055-08-01",-2.55154418945312
"MEKB","2055-08-01",-2.55154418945312
"MEPA","2055-08-01",-2.55154418945312
"SWAIN","2055-08-01",-0.760101318359375
"OTIS","2055-09-01",0.69500732421875
"CHSWRR","2055-09-01",0.2410888671875
"CHSWRG","2055-09-01",0.2410888671875
"PSSB","2055-09-01",-0.03759765625
"PSFB","2055-09-01",-0.03759765625
"SYSE","2055-09-01",-0.16339111328125
"SYSW","2055-09-01",-0.16339111328125
"SYLM","2055-09-01",-0.16339111328125
"JBAB","2055-09-01",-0.507904052734375
"NRBW","2055-09-01",-0.50823974609375
"MEBB","2055-09-01",-0.50823974609375
"MEKB","2055-09-01",-0.50823974609375
"MEPA","2055-09-01",-0.50823974609375
"SWAIN","2055-09-01",0.552978515625
"OTIS","2055-10-01",2.54849243164062
"CHSWRR","2055-10-01",2.4578857421875
"CHSWRG","2055-10-01",2.4578857421875
"PSSB","2055-10-01",1.83438110351562
"PSFB","2055-10-01",1.83438110351562
"SYSE","2055-10-01",1.8345947265625
"SYSW","2055-10-01",1.8345947265625
"SYLM","2055-10-01",1.8345947265625
"JBAB","2055-10-01",1.57833862304688
"NRBW","2055-10-01",1.7362060546875
"MEBB","2055-10-01",1.7362060546875
"MEKB","2055-10-01",1.7362060546875
"MEPA","2055-10-01",1.7362060546875
"SWAIN","2055-10-01",2.07476806640625
"OTIS","2055-11-01",2.32403564453125
"CHSWRR","2055-11-01",2.15707397460938
"CHSWRG","2055-11-01",2.15707397460938
"PSSB","2055-11-01",1.66812133789062
"PSFB","2055-11-01",1.66812133789062
"SYSE","2055-11-01",1.71817016601562
"SYSW","2055-11-01",1.71817016601562
"SYLM","2055-11-01",1.71817016601562
"JBAB","2055-11-01",1.33319091796875
"NRBW","2055-11-01",0.965179443359375
"MEBB","2055-11-01",0.965179443359375
"MEKB","2055-11-01",0.965179443359375
"MEPA","2055-11-01",0.965179443359375
"SWAIN","2055-11-01",1.909912109375
"OTIS","2055-12-01",1.50283813476562
"CHSWRR","2055-12-01",1.18356323242188
"CHSWRG","2055-12-01",1.18356323242188
"PSSB","2055-12-01",1.03244018554688
"PSFB","2055-12-01",1.03244018554688
"SYSE","2055-12-01",0.950653076171875
"SYSW","2055-12-01",0.950653076171875
"SYLM","2055-12-01",0.950653076171875
"JBAB","2055-12-01",0.6455078125
"NRBW","2055-12-01",0.27105712890625
"MEBB","2055-12-01",0.27105712890625
"MEKB","2055-12-01",0.27105712890625
"MEPA","2055-12-01",0.27105712890625
"SWAIN","2055-12-01",0.727874755859375
"OTIS","2056-01-01",1.62725830078125
"CHSWRR","2056-01-01",1.57781982421875
"CHSWRG","2056-01-01",1.57781982421875
"PSSB","2056-01-01",1.1065673828125
"PSFB","2056-01-01",1.1065673828125
"SYSE","2056-01-01",0.964752197265625
"SYSW","2056-01-01",0.964752197265625
"SYLM","2056-01-01",0.964752197265625
"JBAB","2056-01-01",0.706390380859375
"NRBW","2056-01-01",1.03775024414062
"MEBB","2056-01-01",1.03775024414062
"MEKB","2056-01-01",1.03775024414062
"MEPA","2056-01-01",1.03775024414062
"SWAIN","2056-01-01",1.2841796875
"OTIS","2056-02-01",0.415435791015625
"CHSWRR","2056-02-01",-0.19921875
"CHSWRG","2056-02-01",-0.19921875
"PSSB","2056-02-01",-0.34521484375
"PSFB","2056-02-01",-0.34521484375
"SYSE","2056-02-01",-0.5294189453125
"SYSW","2056-02-01",-0.5294189453125
"SYLM","2056-02-01",-0.5294189453125
"JBAB","2056-02-01",-0.487518310546875
"NRBW","2056-02-01",-0.569793701171875
"MEBB","2056-02-01",-0.569793701171875
"MEKB","2056-02-01",-0.569793701171875
"MEPA","2056-02-01",-0.569793701171875
"SWAIN","2056-02-01",-0.2618408203125
"OTIS","2056-03-01",-0.673736572265625
"CHSWRR","2056-03-01",-1.61447143554688
"CHSWRG","2056-03-01",-1.61447143554688
"PSSB","2056-03-01",-1.48162841796875
"PSFB","2056-03-01",-1.48162841796875
"SYSE","2056-03-01",-1.88473510742188
"SYSW","2056-03-01",-1.88473510742188
"SYLM","2056-03-01",-1.88473510742188
"JBAB","2056-03-01",-1.9488525390625
"NRBW","2056-03-01",-2.016845703125
"MEBB","2056-03-01",-2.016845703125
"MEKB","2056-03-01",-2.016845703125
"MEPA","2056-03-01",-2.016845703125
"SWAIN","2056-03-01",-1.60614013671875
"OTIS","2056-04-01",-1.446533203125
"CHSWRR","2056-04-01",-2.57403564453125
"CHSWRG","2056-04-01",-2.57403564453125
"PSSB","2056-04-01",-2.49981689453125
"PSFB","2056-04-01",-2.49981689453125
"SYSE","2056-04-01",-2.88906860351562
"SYSW","2056-04-01",-2.88906860351562
"SYLM","2056-04-01",-2.88906860351562
"JBAB","2056-04-01",-3.12655639648438
"NRBW","2056-04-01",-3.24826049804688
"MEBB","2056-04-01",-3.24826049804688
"MEKB","2056-04-01",-3.24826049804688
"MEPA","2056-04-01",-3.24826049804688
"SWAIN","2056-04-01",-2.47549438476562
"OTIS","2056-05-01",-2.01449584960938
"CHSWRR","2056-05-01",-3.07666015625
"CHSWRG","2056-05-01",-3.07666015625
"PSSB","2056-05-01",-3.0372314453125
"PSFB","2056-05-01",-3.0372314453125
"SYSE","2056-05-01",-3.42327880859375
"SYSW","2056-05-01",-3.42327880859375
"SYLM","2056-05-01",-3.42327880859375
"JBAB","2056-05-01",-3.74212646484375
"NRBW","2056-05-01",-3.92721557617188
"MEBB","2056-05-01",-3.92721557617188
"MEKB","2056-05-01",-3.92721557617188
"MEPA","2056-05-01",-3.92721557617188
"SWAIN","2056-05-01",-2.91815185546875
"OTIS","2056-06-01",-2.1221923828125
"CHSWRR","2056-06-01",-3.08917236328125
"CHSWRG","2056-06-01",-3.08917236328125
"PSSB","2056-06-01",-2.99295043945312
"PSFB","2056-06-01",-2.99295043945312
"SYSE","2056-06-01",-3.24343872070312
"SYSW","2056-06-01",-3.24343872070312
"SYLM","2056-06-01",-3.24343872070312
"JBAB","2056-06-01",-3.74295043945312
"NRBW","2056-06-01",-3.93331909179688
"MEBB","2056-06-01",-3.93331909179688
"MEKB","2056-06-01",-3.93331909179688
"MEPA","2056-06-01",-3.93331909179688
"SWAIN","2056-06-01",-2.58505249023438
"OTIS","2056-07-01",-1.70602416992188
"CHSWRR","2056-07-01",-1.99795532226562
"CHSWRG","2056-07-01",-1.99795532226562
"PSSB","2056-07-01",-1.662353515625
"PSFB","2056-07-01",-1.662353515625
"SYSE","2056-07-01",-2.00286865234375
"SYSW","2056-07-01",-2.00286865234375
"SYLM","2056-07-01",-2.00286865234375
"JBAB","2056-07-01",-2.66766357421875
"NRBW","2056-07-01",-2.87451171875
"MEBB","2056-07-01",-2.87451171875
"MEKB","2056-07-01",-2.87451171875
"MEPA","2056-07-01",-2.87451171875
"SWAIN","2056-07-01",-1.96502685546875
"OTIS","2056-08-01",-0.744232177734375
"CHSWRR","2056-08-01",-0.675689697265625
"CHSWRG","2056-08-01",-0.675689697265625
"PSSB","2056-08-01",-0.315032958984375
"PSFB","2056-08-01",-0.315032958984375
"SYSE","2056-08-01",-0.6348876953125
"SYSW","2056-08-01",-0.6348876953125
"SYLM","2056-08-01",-0.6348876953125
"JBAB","2056-08-01",-0.9920654296875
"NRBW","2056-08-01",-1.02749633789062
"MEBB","2056-08-01",-1.02749633789062
"MEKB","2056-08-01",-1.02749633789062
"MEPA","2056-08-01",-1.02749633789062
"SWAIN","2056-08-01",-0.97357177734375
"OTIS","2056-09-01",0.61102294921875
"CHSWRR","2056-09-01",0.425384521484375
"CHSWRG","2056-09-01",0.425384521484375
"PSSB","2056-09-01",0.67388916015625
"PSFB","2056-09-01",0.67388916015625
"SYSE","2056-09-01",0.52117919921875
"SYSW","2056-09-01",0.52117919921875
"SYLM","2056-09-01",0.52117919921875
"JBAB","2056-09-01",0.41558837890625
"NRBW","2056-09-01",0.511260986328125
"MEBB","2056-09-01",0.511260986328125
"MEKB","2056-09-01",0.511260986328125
"MEPA","2056-09-01",0.511260986328125
"SWAIN","2056-09-01",0.454193115234375
"OTIS","2056-10-01",1.65597534179688
"CHSWRR","2056-10-01",1.28854370117188
"CHSWRG","2056-10-01",1.28854370117188
"PSSB","2056-10-01",1.0286865234375
"PSFB","2056-10-01",1.0286865234375
"SYSE","2056-10-01",1.09649658203125
"SYSW","2056-10-01",1.09649658203125
"SYLM","2056-10-01",1.09649658203125
"JBAB","2056-10-01",1.219482421875
"NRBW","2056-10-01",1.502197265625
"MEBB","2056-10-01",1.502197265625
"MEKB","2056-10-01",1.502197265625
"MEPA","2056-10-01",1.502197265625
"SWAIN","2056-10-01",1.30828857421875
"OTIS","2056-11-01",1.88003540039062
"CHSWRR","2056-11-01",1.70611572265625
"CHSWRG","2056-11-01",1.70611572265625
"PSSB","2056-11-01",1.43069458007812
"PSFB","2056-11-01",1.43069458007812
"SYSE","2056-11-01",1.52685546875
"SYSW","2056-11-01",1.52685546875
"SYLM","2056-11-01",1.52685546875
"JBAB","2056-11-01",1.61862182617188
"NRBW","2056-11-01",1.64453125
"MEBB","2056-11-01",1.64453125
"MEKB","2056-11-01",1.64453125
"MEPA","2056-11-01",1.64453125
"SWAIN","2056-11-01",1.23233032226562
"OTIS","2056-12-01",1.64590454101562
"CHSWRR","2056-12-01",0.928802490234375
"CHSWRG","2056-12-01",0.928802490234375
"PSSB","2056-12-01",0.417022705078125
"PSFB","2056-12-01",0.417022705078125
"SYSE","2056-12-01",0.515045166015625
"SYSW","2056-12-01",0.515045166015625
"SYLM","2056-12-01",0.515045166015625
"JBAB","2056-12-01",0.80792236328125
"NRBW","2056-12-01",0.6068115234375
"MEBB","2056-12-01",0.6068115234375
"MEKB","2056-12-01",0.6068115234375
"MEPA","2056-12-01",0.6068115234375
"SWAIN","2056-12-01",1.0638427734375
"OTIS","2057-01-01",1.78924560546875
"CHSWRR","2057-01-01",1.9111328125
"CHSWRG","2057-01-01",1.9111328125
"PSSB","2057-01-01",1.87094116210938
"PSFB","2057-01-01",1.87094116210938
"SYSE","2057-01-01",1.67218017578125
"SYSW","2057-01-01",1.67218017578125
"SYLM","2057-01-01",1.67218017578125
"JBAB","2057-01-01",1.5302734375
"NRBW","2057-01-01",1.82470703125
"MEBB","2057-01-01",1.82470703125
"MEKB","2057-01-01",1.82470703125
"MEPA","2057-01-01",1.82470703125
"SWAIN","2057-01-01",1.40866088867188
"OTIS","2057-02-01",0.785552978515625
"CHSWRR","2057-02-01",0.106689453125
"CHSWRG","2057-02-01",0.106689453125
"PSSB","2057-02-01",0.022674560546875
"PSFB","2057-02-01",0.022674560546875
"SYSE","2057-02-01",0.03302001953125
"SYSW","2057-02-01",0.03302001953125
"SYLM","2057-02-01",0.03302001953125
"JBAB","2057-02-01",0.13421630859375
"NRBW","2057-02-01",0.03662109375
"MEBB","2057-02-01",0.03662109375
"MEKB","2057-02-01",0.03662109375
"MEPA","2057-02-01",0.03662109375
"SWAIN","2057-02-01",0.2115478515625
"OTIS","2057-03-01",-0.010467529296875
"CHSWRR","2057-03-01",-0.936492919921875
"CHSWRG","2057-03-01",-0.936492919921875
"PSSB","2057-03-01",-0.95953369140625
"PSFB","2057-03-01",-0.95953369140625
"SYSE","2057-03-01",-0.956817626953125
"SYSW","2057-03-01",-0.956817626953125
"SYLM","2057-03-01",-0.956817626953125
"JBAB","2057-03-01",-0.820037841796875
"NRBW","2057-03-01",-0.975067138671875
"MEBB","2057-03-01",-0.975067138671875
"MEKB","2057-03-01",-0.975067138671875
"MEPA","2057-03-01",-0.975067138671875
"SWAIN","2057-03-01",-0.929779052734375
"OTIS","2057-04-01",-0.74334716796875
"CHSWRR","2057-04-01",-1.88259887695312
"CHSWRG","2057-04-01",-1.88259887695312
"PSSB","2057-04-01",-1.83935546875
"PSFB","2057-04-01",-1.83935546875
"SYSE","2057-04-01",-1.91119384765625
"SYSW","2057-04-01",-1.91119384765625
"SYLM","2057-04-01",-1.91119384765625
"JBAB","2057-04-01",-1.77081298828125
"NRBW","2057-04-01",-2.01162719726562
"MEBB","2057-04-01",-2.01162719726562
"MEKB","2057-04-01",-2.01162719726562
"MEPA","2057-04-01",-2.01162719726562
"SWAIN","2057-04-01",-1.67666625976562
"OTIS","2057-05-01",-1.04217529296875
"CHSWRR","2057-05-01",-2.41644287109375
"CHSWRG","2057-05-01",-2.41644287109375
"PSSB","2057-05-01",-2.57745361328125
"PSFB","2057-05-01",-2.57745361328125
"SYSE","2057-05-01",-2.74038696289062
"SYSW","2057-05-01",-2.74038696289062
"SYLM","2057-05-01",-2.74038696289062
"JBAB","2057-05-01",-2.62139892578125
"NRBW","2057-05-01",-2.8150634765625
"MEBB","2057-05-01",-2.8150634765625
"MEKB","2057-05-01",-2.8150634765625
"MEPA","2057-05-01",-2.8150634765625
"SWAIN","2057-05-01",-1.65155029296875
"OTIS","2057-06-01",-1.083740234375
"CHSWRR","2057-06-01",-2.37808227539062
"CHSWRG","2057-06-01",-2.37808227539062
"PSSB","2057-06-01",-2.65057373046875
"PSFB","2057-06-01",-2.65057373046875
"SYSE","2057-06-01",-2.88784790039062
"SYSW","2057-06-01",-2.88784790039062
"SYLM","2057-06-01",-2.88784790039062
"JBAB","2057-06-01",-3.09512329101562
"NRBW","2057-06-01",-3.295166015625
"MEBB","2057-06-01",-3.295166015625
"MEKB","2057-06-01",-3.295166015625
"MEPA","2057-06-01",-3.295166015625
"SWAIN","2057-06-01",-1.50616455078125
"OTIS","2057-07-01",-0.797088623046875
"CHSWRR","2057-07-01",-1.8038330078125
"CHSWRG","2057-07-01",-1.8038330078125
"PSSB","2057-07-01",-2.12399291992188
"PSFB","2057-07-01",-2.12399291992188
"SYSE","2057-07-01",-2.16705322265625
"SYSW","2057-07-01",-2.16705322265625
"SYLM","2057-07-01",-2.16705322265625
"JBAB","2057-07-01",-2.46612548828125
"NRBW","2057-07-01",-2.72406005859375
"MEBB","2057-07-01",-2.72406005859375
"MEKB","2057-07-01",-2.72406005859375
"MEPA","2057-07-01",-2.72406005859375
"SWAIN","2057-07-01",-1.0281982421875
"OTIS","2057-08-01",0.021026611328125
"CHSWRR","2057-08-01",-0.737518310546875
"CHSWRG","2057-08-01",-0.737518310546875
"PSSB","2057-08-01",-0.755859375
"PSFB","2057-08-01",-0.755859375
"SYSE","2057-08-01",-0.725250244140625
"SYSW","2057-08-01",-0.725250244140625
"SYLM","2057-08-01",-0.725250244140625
"JBAB","2057-08-01",-0.77496337890625
"NRBW","2057-08-01",-1.04855346679688
"MEBB","2057-08-01",-1.04855346679688
"MEKB","2057-08-01",-1.04855346679688
"MEPA","2057-08-01",-1.04855346679688
"SWAIN","2057-08-01",-0.076507568359375
"OTIS","2057-09-01",1.12957763671875
"CHSWRR","2057-09-01",0.41278076171875
"CHSWRG","2057-09-01",0.41278076171875
"PSSB","2057-09-01",0.23236083984375
"PSFB","2057-09-01",0.23236083984375
"SYSE","2057-09-01",0.36981201171875
"SYSW","2057-09-01",0.36981201171875
"SYLM","2057-09-01",0.36981201171875
"JBAB","2057-09-01",0.62237548828125
"NRBW","2057-09-01",0.50689697265625
"MEBB","2057-09-01",0.50689697265625
"MEKB","2057-09-01",0.50689697265625
"MEPA","2057-09-01",0.50689697265625
"SWAIN","2057-09-01",1.03857421875
"OTIS","2057-10-01",2.71578979492188
"CHSWRR","2057-10-01",2.84161376953125
"CHSWRG","2057-10-01",2.84161376953125
"PSSB","2057-10-01",3.10464477539062
"PSFB","2057-10-01",3.10464477539062
"SYSE","2057-10-01",3.00741577148438
"SYSW","2057-10-01",3.00741577148438
"SYLM","2057-10-01",3.00741577148438
"JBAB","2057-10-01",2.970947265625
"NRBW","2057-10-01",2.92257690429688
"MEBB","2057-10-01",2.92257690429688
"MEKB","2057-10-01",2.92257690429688
"MEPA","2057-10-01",2.92257690429688
"SWAIN","2057-10-01",2.21267700195312
"OTIS","2057-11-01",2.59982299804688
